depth	min	max	median	mean
345.5	6511	7505	7003	7006
346.5	6528	7526	7025	7027
347.5	6550	7546	7046	7047
348.5	6574	7565	7065	7068
349.5	6598	7590	7086	7088
350.5	6616	7609	7108	7109
351.5	6641	7628	7128	7129
352.5	6665	7646	7148	7150
353.5	6689	7667	7170	7171
354.5	6714	7689	7191	7192
355.5	6734	7709	7210	7212
356.5	6754	7724	7232	7233
357.5	6771	7743	7250	7253
358.5	6793	7763	7270	7274
359.5	6812	7778	7290	7294
360.5	6836	7799	7311	7315
361.5	6857	7818	7332	7336
362.5	6883	7839	7355	7357
363.5	6905	7865	7376	7378
364.5	6930	7884	7397	7399
365.5	6955	7902	7417	7420
366.5	6977	7925	7437	7441
367.5	6999	7944	7456	7461
368.5	7022	7962	7477	7482
369.5	7044	7984	7497	7502
370.5	7064	8003	7518	7522
371.5	7087	8024	7539	7543
372.5	7108	8042	7560	7564
373.5	7130	8061	7581	7585
374.5	7154	8079	7602	7605
375.5	7172	8099	7623	7626
376.5	7190	8119	7646	7648
377.5	7212	8140	7667	7668
378.5	7236	8160	7687	7689
379.5	7257	8180	7708	7709
380.5	7277	8198	7728	7730
381.5	7302	8216	7748	7750
382.5	7328	8236	7770	7771
383.5	7351	8256	7791	7791
384.5	7371	8280	7812	7812
385.5	7391	8300	7832	7833
386.5	7413	8322	7853	7854
387.5	7435	8338	7873	7874
388.5	7457	8356	7895	7895
389.5	7479	8372	7914	7916
390.5	7496	8395	7935	7937
391.5	7517	8418	7956	7958
392.5	7540	8438	7976	7978
393.5	7564	8461	7997	7999
394.5	7589	8481	8019	8019
395.5	7610	8502	8039	8040
396.5	7628	8518	8061	8061
397.5	7649	8536	8081	8081
398.5	7671	8555	8100	8102
399.5	7695	8577	8121	8123
400.5	7718	8598	8142	8144
401.5	7737	8621	8163	8165
402.5	7765	8639	8183	8186
403.5	7788	8656	8204	8207
404.5	7809	8677	8224	8228
405.5	7830	8695	8244	8249
406.5	7848	8714	8266	8270
407.5	7874	8729	8286	8290
408.5	7897	8749	8307	8311
409.5	7916	8768	8327	8332
410.5	7940	8785	8349	8353
411.5	7960	8803	8371	8374
412.5	7984	8820	8391	8394
413.5	8003	8840	8411	8414
414.5	8026	8861	8431	8435
415.5	8051	8879	8451	8456
416.5	8073	8898	8471	8477
417.5	8096	8917	8492	8497
418.5	8116	8938	8512	8518
419.5	8140	8956	8534	8538
420.5	8161	8977	8554	8559
421.5	8181	8997	8576	8580
422.5	8202	9020	8597	8601
423.5	8229	9039	8617	8622
424.5	8256	9059	8638	8643
425.5	8278	9079	8659	8663
426.5	8297	9095	8678	8684
427.5	8322	9114	8699	8704
428.5	8345	9129	8720	8725
429.5	8370	9152	8739	8746
430.5	8393	9174	8762	8767
431.5	8422	9196	8783	8788
432.5	8444	9217	8804	8809
433.5	8468	9240	8823	8829
434.5	8493	9256	8843	8850
435.5	8516	9279	8864	8871
436.5	8538	9296	8886	8891
437.5	8561	9316	8906	8912
438.5	8587	9330	8926	8933
439.5	8612	9349	8947	8954
440.5	8633	9369	8968	8975
441.5	8657	9391	8989	8996
442.5	8680	9411	9008	9017
443.5	8704	9429	9029	9038
444.5	8730	9448	9050	9059
445.5	8755	9469	9070	9079
446.5	8777	9488	9090	9100
447.5	8804	9506	9111	9120
448.5	8828	9531	9131	9141
449.5	8852	9548	9151	9161
450.5	8877	9567	9173	9182
451.5	8902	9585	9192	9203
452.5	8927	9604	9213	9224
453.5	8950	9624	9232	9244
454.5	8973	9640	9252	9265
455.5	8998	9659	9272	9286
456.5	9020	9678	9292	9306
457.5	9044	9700	9312	9327
458.5	9069	9715	9333	9347
459.5	9092	9734	9353	9368
460.5	9121	9754	9372	9389
461.5	9147	9774	9392	9410
462.5	9173	9796	9413	9430
463.5	9198	9815	9433	9451
464.5	9223	9835	9454	9472
465.5	9247	9858	9474	9493
466.5	9271	9883	9494	9514
467.5	9297	9901	9514	9535
468.5	9326	9917	9533	9556
469.5	9354	9939	9552	9577
470.5	9384	9960	9571	9598
471.5	9411	9985	9591	9619
472.5	9444	10007	9611	9640
473.5	9475	10028	9632	9661
474.5	9513	10048	9652	9682
475.5	9537	10071	9674	9705
476.5	9558	10089	9700	9729
477.5	9578	10114	9726	9754
478.5	9593	10137	9753	9780
479.5	9611	10156	9780	9805
480.5	9627	10175	9805	9830
481.5	9648	10200	9831	9855
482.5	9665	10228	9859	9881
483.5	9684	10249	9886	9906
484.5	9704	10267	9912	9931
485.5	9726	10291	9938	9956
486.5	9751	10310	9964	9980
487.5	9773	10333	9990	10005
488.5	9794	10353	10015	10030
489.5	9813	10375	10041	10055
490.5	9836	10399	10067	10081
491.5	9859	10423	10094	10106
492.5	9884	10451	10122	10132
493.5	9905	10472	10148	10157
494.5	9925	10499	10173	10181
495.5	9949	10522	10198	10206
496.5	9971	10545	10224	10231
497.5	9997	10566	10250	10257
498.5	10021	10590	10276	10282
499.5	10045	10614	10301	10307
500.5	10069	10635	10327	10332
501.5	10090	10657	10352	10357
502.5	10112	10679	10376	10381
503.5	10137	10699	10401	10406
504.5	10164	10720	10429	10431
505.5	10190	10744	10455	10456
506.5	10213	10767	10480	10482
507.5	10237	10790	10506	10507
508.5	10265	10812	10532	10532
509.5	10288	10839	10557	10557
510.5	10312	10855	10583	10582
511.5	10338	10879	10608	10607
512.5	10365	10900	10634	10633
513.5	10394	10921	10659	10658
514.5	10418	10941	10685	10684
515.5	10445	10963	10711	10709
516.5	10471	10985	10736	10734
517.5	10500	11003	10761	10759
518.5	10530	11026	10786	10784
519.5	10557	11047	10811	10808
520.5	10585	11067	10837	10833
521.5	10619	11088	10862	10858
522.5	10647	11108	10886	10883
523.5	10674	11130	10911	10908
524.5	10699	11148	10937	10933
525.5	10729	11170	10961	10958
526.5	10757	11187	10986	10983
527.5	10787	11213	11011	11008
528.5	10820	11238	11037	11033
529.5	10850	11262	11062	11058
530.5	10879	11284	11087	11084
531.5	10913	11305	11112	11109
532.5	10945	11327	11136	11134
533.5	10985	11349	11161	11159
534.5	11024	11375	11185	11184
535.5	11070	11399	11208	11210
536.5	11117	11424	11234	11236
537.5	11138	11445	11261	11264
538.5	11157	11482	11288	11294
539.5	11179	11528	11316	11324
540.5	11201	11566	11345	11355
541.5	11224	11609	11376	11386
542.5	11250	11644	11408	11417
543.5	11272	11680	11437	11447
544.5	11293	11710	11468	11477
545.5	11318	11745	11500	11507
546.5	11340	11780	11531	11538
547.5	11366	11814	11562	11569
548.5	11392	11850	11594	11600
549.5	11420	11880	11626	11631
550.5	11444	11911	11658	11662
551.5	11470	11947	11691	11692
552.5	11495	11973	11721	11723
553.5	11524	12003	11751	11753
554.5	11550	12032	11781	11784
555.5	11578	12062	11811	11814
556.5	11602	12089	11842	11843
557.5	11629	12117	11871	11873
558.5	11655	12152	11902	11903
559.5	11679	12184	11933	11933
560.5	11710	12211	11963	11963
561.5	11737	12239	11995	11993
562.5	11769	12269	12025	12022
563.5	11798	12294	12054	12052
564.5	11831	12321	12085	12083
565.5	11859	12352	12116	12113
566.5	11892	12377	12146	12142
567.5	11924	12402	12177	12172
568.5	11957	12429	12205	12202
569.5	11987	12457	12236	12232
570.5	12018	12480	12266	12262
571.5	12048	12505	12296	12292
572.5	12079	12528	12327	12323
573.5	12117	12555	12359	12353
574.5	12155	12578	12391	12384
575.5	12190	12602	12422	12414
576.5	12228	12624	12452	12445
577.5	12267	12649	12483	12475
578.5	12302	12669	12513	12505
579.5	12339	12690	12543	12536
580.5	12379	12708	12574	12566
581.5	12417	12730	12604	12596
582.5	12454	12746	12635	12626
583.5	12501	12767	12664	12656
584.5	12556	12784	12695	12686
585.5	12592	12809	12727	12717
586.5	12616	12863	12755	12748
587.5	12638	12918	12781	12779
588.5	12655	12976	12808	12810
589.5	12675	13028	12836	12841
590.5	12694	13073	12867	12871
591.5	12716	13123	12896	12902
592.5	12737	13163	12926	12932
593.5	12760	13206	12956	12963
594.5	12782	13242	12986	12995
595.5	12806	13284	13017	13026
596.5	12828	13324	13048	13056
597.5	12850	13367	13080	13087
598.5	12870	13405	13112	13118
599.5	12894	13450	13142	13150
600.5	12913	13488	13175	13182
601.5	12936	13529	13206	13213
602.5	12960	13569	13238	13245
603.5	12986	13605	13270	13276
604.5	13008	13637	13302	13307
605.5	13030	13677	13333	13338
606.5	13056	13712	13364	13369
607.5	13079	13751	13395	13400
608.5	13106	13795	13426	13431
609.5	13129	13829	13454	13459
610.5	13151	13852	13481	13484
611.5	13168	13880	13508	13509
612.5	13191	13908	13536	13535
613.5	13210	13930	13561	13560
614.5	13230	13957	13586	13584
615.5	13254	13983	13611	13609
616.5	13274	14010	13636	13634
617.5	13298	14037	13662	13659
618.5	13319	14063	13685	13684
619.5	13343	14085	13711	13709
620.5	13363	14113	13736	13734
621.5	13385	14140	13763	13759
622.5	13404	14167	13789	13784
623.5	13425	14192	13815	13809
624.5	13446	14215	13840	13834
625.5	13465	14241	13865	13858
626.5	13485	14266	13891	13883
627.5	13508	14292	13917	13908
628.5	13533	14320	13945	13933
629.5	13553	14345	13970	13957
630.5	13573	14369	13996	13982
631.5	13596	14394	14019	14006
632.5	13619	14417	14044	14030
