depth	min	max	median	mean
386.5	6911	8631	7850	7828
387.5	6937	8647	7871	7849
388.5	6955	8663	7893	7870
389.5	6979	8680	7915	7891
390.5	7003	8709	7937	7913
391.5	7019	8719	7958	7933
392.5	7038	8733	7974	7953
393.5	7060	8760	7997	7972
394.5	7079	8773	8017	7992
395.5	7101	8785	8039	8011
396.5	7120	8807	8058	8031
397.5	7138	8818	8077	8050
398.5	7160	8842	8095	8070
399.5	7178	8866	8116	8089
400.5	7199	8890	8134	8109
401.5	7226	8906	8154	8129
402.5	7256	8916	8174	8149
403.5	7272	8930	8196	8169
404.5	7297	8944	8216	8190
405.5	7316	8961	8237	8210
406.5	7349	8974	8257	8230
407.5	7374	8988	8274	8251
408.5	7412	9012	8296	8271
409.5	7425	9025	8317	8291
410.5	7441	9044	8336	8311
411.5	7466	9060	8355	8332
412.5	7496	9072	8375	8352
413.5	7535	9085	8392	8373
414.5	7551	9093	8414	8393
415.5	7564	9104	8435	8414
416.5	7589	9120	8457	8434
417.5	7627	9132	8478	8455
418.5	7643	9147	8499	8476
419.5	7660	9165	8522	8496
420.5	7678	9186	8545	8517
421.5	7703	9201	8565	8537
422.5	7732	9210	8584	8557
423.5	7759	9216	8604	8577
424.5	7784	9232	8627	8597
425.5	7804	9251	8649	8616
426.5	7820	9264	8669	8636
427.5	7837	9280	8690	8656
428.5	7857	9302	8708	8676
429.5	7892	9317	8727	8696
430.5	7906	9333	8745	8716
431.5	7934	9345	8764	8736
432.5	7964	9355	8785	8756
433.5	7989	9369	8805	8775
434.5	8016	9383	8825	8795
435.5	8046	9394	8842	8815
436.5	8075	9406	8861	8835
437.5	8103	9421	8880	8854
438.5	8123	9440	8899	8874
439.5	8149	9458	8918	8894
440.5	8175	9479	8941	8913
441.5	8210	9498	8960	8934
442.5	8247	9509	8980	8955
443.5	8286	9515	9000	8977
444.5	8326	9524	9021	8998
445.5	8344	9541	9044	9020
446.5	8369	9559	9068	9041
447.5	8388	9572	9092	9063
448.5	8407	9587	9114	9084
449.5	8433	9604	9135	9106
450.5	8454	9623	9155	9127
451.5	8481	9646	9176	9148
452.5	8525	9653	9197	9169
453.5	8571	9664	9217	9190
454.5	8612	9678	9237	9211
455.5	8643	9691	9260	9232
456.5	8679	9707	9279	9253
457.5	8700	9727	9302	9274
458.5	8726	9750	9323	9295
459.5	8752	9765	9343	9316
460.5	8773	9780	9362	9337
461.5	8806	9797	9381	9358
462.5	8852	9809	9400	9379
463.5	8900	9821	9419	9400
464.5	8946	9832	9437	9422
465.5	8983	9838	9457	9443
466.5	9027	9851	9477	9464
467.5	9058	9870	9499	9486
468.5	9085	9885	9518	9507
469.5	9112	9903	9542	9528
470.5	9131	9917	9562	9550
471.5	9174	9931	9581	9570
472.5	9229	9940	9596	9591
473.5	9290	9950	9611	9611
474.5	9349	9966	9624	9631
475.5	9401	9978	9639	9651
476.5	9454	9991	9653	9671
477.5	9508	10003	9668	9691
478.5	9551	10016	9686	9711
479.5	9580	10032	9704	9732
480.5	9597	10053	9724	9752
481.5	9617	10071	9748	9774
482.5	9636	10096	9777	9799
483.5	9650	10127	9802	9825
484.5	9664	10164	9830	9850
485.5	9673	10209	9852	9875
486.5	9682	10261	9875	9900
487.5	9687	10314	9897	9925
488.5	9693	10373	9920	9950
489.5	9697	10428	9944	9976
490.5	9702	10499	9967	10001
491.5	9715	10534	9991	10026
492.5	9735	10554	10018	10052
493.5	9752	10570	10049	10077
494.5	9765	10588	10077	10102
495.5	9775	10605	10105	10128
496.5	9786	10631	10133	10153
497.5	9798	10660	10162	10178
498.5	9806	10693	10188	10204
499.5	9816	10730	10214	10229
500.5	9824	10770	10239	10255
501.5	9842	10796	10266	10280
502.5	9868	10818	10289	10306
503.5	9891	10832	10317	10333
504.5	9916	10843	10344	10359
505.5	9931	10859	10377	10385
506.5	9949	10886	10409	10411
507.5	9961	10913	10436	10437
508.5	9975	10941	10466	10463
509.5	9986	10970	10498	10489
510.5	9994	11007	10523	10515
511.5	10026	11036	10547	10541
512.5	10077	11043	10569	10566
513.5	10111	11052	10597	10592
514.5	10143	11067	10626	10618
515.5	10176	11080	10652	10643
516.5	10199	11099	10682	10669
517.5	10219	11118	10708	10694
518.5	10235	11135	10737	10720
519.5	10251	11161	10767	10745
520.5	10274	11192	10791	10771
521.5	10305	11210	10816	10796
522.5	10352	11216	10840	10822
523.5	10397	11225	10863	10848
524.5	10441	11236	10891	10874
525.5	10473	11248	10917	10900
526.5	10500	11259	10945	10926
527.5	10526	11270	10973	10952
528.5	10553	11279	11003	10978
529.5	10577	11299	11031	11004
530.5	10600	11319	11056	11029
531.5	10636	11335	11082	11055
532.5	10692	11343	11105	11079
533.5	10747	11352	11128	11104
534.5	10790	11363	11150	11128
535.5	10832	11377	11173	11153
536.5	10863	11389	11196	11177
537.5	10894	11403	11221	11202
538.5	10923	11423	11246	11226
539.5	10951	11445	11271	11251
540.5	10976	11469	11297	11275
541.5	11011	11496	11326	11304
542.5	11051	11523	11355	11336
543.5	11086	11564	11382	11368
544.5	11116	11604	11409	11400
545.5	11143	11657	11435	11432
546.5	11168	11720	11462	11464
547.5	11196	11785	11490	11496
548.5	11218	11855	11519	11528
549.5	11237	11922	11547	11560
550.5	11257	11991	11575	11592
551.5	11293	12035	11607	11624
552.5	11333	12057	11641	11657
553.5	11371	12079	11674	11690
554.5	11404	12104	11710	11723
555.5	11433	12136	11746	11756
556.5	11452	12172	11782	11789
557.5	11472	12212	11817	11822
558.5	11490	12255	11850	11855
559.5	11509	12310	11882	11888
560.5	11521	12370	11913	11921
561.5	11545	12404	11945	11953
562.5	11576	12418	11979	11983
563.5	11606	12439	12012	12014
564.5	11637	12456	12045	12044
565.5	11664	12479	12073	12075
566.5	11681	12505	12109	12106
567.5	11698	12540	12146	12136
568.5	11716	12573	12178	12167
569.5	11735	12610	12209	12197
570.5	11755	12652	12241	12228
571.5	11783	12682	12271	12258
572.5	11823	12692	12298	12287
573.5	11861	12703	12331	12317
574.5	11900	12715	12362	12346
575.5	11929	12731	12392	12376
576.5	11956	12746	12427	12405
577.5	11979	12764	12459	12435
578.5	12002	12782	12494	12464
579.5	12021	12802	12526	12494
580.5	12040	12831	12560	12523
581.5	12089	12851	12589	12553
582.5	12166	12858	12615	12584
583.5	12244	12864	12639	12615
584.5	12319	12868	12664	12645
585.5	12394	12874	12691	12676
586.5	12468	12882	12718	12706
587.5	12531	12892	12745	12737
588.5	12599	12908	12773	12767
589.5	12658	12938	12802	12798
590.5	12700	12960	12834	12829
591.5	12745	13008	12881	12876
592.5	12782	13106	12938	12941
593.5	12811	13230	12998	13005
594.5	12831	13358	13061	13070
595.5	12848	13494	13122	13134
596.5	12867	13625	13182	13199
597.5	12880	13757	13245	13263
598.5	12891	13894	13306	13328
599.5	12902	14035	13367	13393
600.5	12910	14173	13427	13457
601.5	12965	14253	13493	13521
602.5	13052	14274	13556	13586
603.5	13121	14302	13625	13650
604.5	13188	14333	13694	13714
605.5	13243	14371	13762	13779
606.5	13296	14417	13838	13843
607.5	13339	14459	13911	13907
608.5	13377	14512	13985	13972
609.5	13417	14568	14064	14036
610.5	13447	14643	14132	14100
611.5	13486	14697	14180	14148
612.5	13545	14713	14211	14179
613.5	13596	14736	14242	14210
614.5	13638	14760	14272	14241
615.5	13672	14783	14306	14272
616.5	13716	14813	14335	14303
617.5	13738	14850	14360	14333
618.5	13767	14881	14386	14364
619.5	13792	14925	14414	14395
620.5	13807	14990	14442	14426
621.5	13840	15022	14468	14453
622.5	13867	15037	14489	14475
623.5	13888	15047	14509	14497
624.5	13920	15066	14530	14519
625.5	13945	15089	14554	14541
626.5	13971	15103	14576	14563
627.5	13992	15124	14598	14585
628.5	14030	15148	14618	14608
629.5	14043	15172	14639	14630
630.5	14062	15194	14661	14652
631.5	14086	15217	14684	14674
632.5	14122	15229	14706	14696
