depth	min	max	median	mean
219	10496	11375	10729	10853
220	10545	11425	10779	10903
221	10594	11475	10829	10953
222	10644	11525	10879	11003
223	10695	11575	10928	11052
224	10745	11625	10978	11102
225	10795	11675	11028	11152
226	10844	11725	11077	11202
227	10894	11775	11127	11252
228	10944	11825	11177	11302
229	10995	11875	11228	11352
230	11045	11925	11278	11402
231	11095	11975	11328	11452
232	11145	12025	11379	11502
233	11194	12076	11429	11552
234	11244	12125	11479	11602
235	11294	12175	11529	11652
236	11344	12225	11579	11702
237	11394	12275	11629	11752
238	11444	12325	11680	11802
239	11495	12375	11730	11852
240	11545	12425	11781	11903
241	11596	12475	11831	11953
242	11646	12526	11881	12003
243	11695	12576	11932	12053
244	11745	12627	11982	12104
245	11795	12677	12033	12154
246	11844	12728	12083	12204
247	11894	12779	12133	12254
248	11944	12829	12183	12305
249	11994	12880	12234	12355
250	12044	12931	12284	12406
251	12094	12982	12334	12456
252	12145	13032	12385	12506
253	12195	13083	12436	12557
254	12245	13134	12486	12607
255	12295	13185	12537	12657
256	12345	13235	12588	12708
257	12395	13286	12639	12758
258	12446	13337	12690	12809
259	12497	13387	12740	12859
260	12548	13438	12791	12910
261	12599	13488	12842	12961
262	12649	13538	12892	13011
263	12700	13589	12943	13062
264	12750	13639	12994	13113
265	12801	13690	13044	13163
266	12851	13740	13095	13214
267	12902	13791	13146	13264
268	12953	13842	13197	13315
269	13003	13893	13248	13366
270	13054	13945	13299	13417
271	13105	13996	13350	13468
272	13156	14047	13400	13519
273	13206	14098	13451	13569
274	13257	14150	13502	13620
275	13307	14201	13553	13671
276	13358	14252	13604	13722
277	13409	14303	13655	13773
278	13459	14354	13707	13824
279	13509	14405	13759	13875
280	13560	14456	13810	13926
281	13610	14507	13861	13977
282	13661	14558	13911	14029
283	13711	14609	13963	14080
284	13762	14660	14014	14131
285	13812	14712	14066	14182
286	13863	14763	14117	14233
287	13915	14815	14168	14284
288	13968	14866	14219	14336
289	14020	14918	14271	14387
290	14072	14969	14322	14439
291	14124	15020	14373	14490
292	14174	15072	14425	14541
293	14225	15123	14476	14593
294	14277	15175	14528	14644
295	14329	15226	14579	14696
296	14381	15277	14631	14747
297	14432	15329	14682	14799
298	14484	15381	14734	14850
299	14535	15433	14786	14902
300	14588	15485	14838	14954
301	14640	15537	14890	15005
302	14691	15589	14941	15057
303	14743	15641	14993	15109
304	14794	15694	15044	15160
305	14845	15746	15097	15212
306	14896	15798	15149	15264
307	14947	15850	15201	15315
308	14999	15902	15253	15367
309	15050	15955	15305	15419
310	15101	16007	15357	15471
311	15153	16059	15409	15523
312	15205	16111	15462	15575
313	15256	16163	15514	15626
314	15309	16215	15566	15678
315	15361	16268	15617	15730
316	15412	16320	15669	15782
317	15464	16373	15721	15834
318	15516	16425	15773	15886
319	15568	16477	15825	15938
320	15620	16529	15877	15990
321	15672	16581	15929	16042
322	15724	16633	15982	16094
323	15776	16685	16035	16146
324	15827	16737	16087	16199
325	15879	16789	16139	16251
326	15931	16841	16192	16303
327	15983	16892	16243	16355
328	16035	16944	16296	16407
329	16087	16997	16348	16459
330	16139	17049	16400	16512
331	16191	17101	16453	16564
332	16243	17154	16505	16616
333	16295	17206	16558	16669
334	16346	17259	16610	16721
335	16398	17311	16663	16773
336	16450	17364	16715	16825
337	16502	17416	16768	16878
338	16554	17469	16821	16930
339	16606	17522	16874	16983
340	16659	17575	16926	17036
341	16711	17628	16979	17088
342	16763	17681	17032	17141
343	16816	17734	17085	17194
344	16868	17787	17137	17246
345	16921	17840	17190	17299
346	16973	17893	17242	17351
347	17026	17946	17295	17404
348	17078	18000	17348	17457
349	17131	18053	17401	17510
350	17183	18107	17454	17563
351	17237	18160	17507	17616
352	17290	18214	17559	17669
353	17342	18268	17612	17722
354	17395	18321	17665	17775
355	17448	18374	17718	17828
356	17500	18428	17772	17881
357	17552	18481	17825	17934
358	17605	18535	17878	17987
359	17658	18589	17932	18040
360	17711	18642	17985	18093
361	17764	18696	18038	18146
362	17817	18750	18091	18200
363	17869	18803	18145	18253
364	17922	18857	18199	18306
365	17975	18911	18252	18359
366	18028	18965	18305	18412
367	18080	19018	18359	18466
368	18133	19073	18412	18519
369	18186	19127	18466	18573
370	18239	19181	18520	18626
371	18292	19235	18574	18680
372	18345	19289	18627	18733
373	18398	19343	18681	18787
374	18452	19397	18735	18840
375	18505	19451	18789	18894
376	18558	19505	18843	18947
377	18612	19559	18896	19001
378	18665	19613	18950	19055
379	18719	19668	19005	19109
380	18772	19722	19059	19163
381	18826	19776	19114	19217
382	18879	19830	19168	19270
383	18933	19884	19222	19324
384	18986	19938	19276	19378
385	19040	19992	19331	19432
386	19093	20047	19385	19486
387	19147	20100	19440	19540
388	19201	20154	19494	19594
389	19254	20208	19548	19648
390	19308	20263	19602	19703
391	19362	20318	19657	19757
392	19416	20372	19712	19811
393	19470	20427	19766	19865
394	19524	20482	19821	19920
395	19578	20536	19875	19974
396	19632	20591	19929	20028
397	19685	20645	19984	20082
398	19740	20700	20038	20137
399	19794	20755	20093	20192
400	19848	20810	20147	20246
401	19903	20865	20202	20301
402	19957	20920	20257	20355
403	20012	20975	20311	20410
404	20066	21030	20366	20464
405	20121	21084	20421	20519
406	20175	21139	20476	20574
407	20229	21194	20530	20628
408	20284	21249	20585	20683
409	20339	21304	20640	20738
410	20394	21360	20695	20793
411	20449	21415	20750	20848
412	20504	21470	20804	20903
413	20559	21526	20860	20958
414	20613	21581	20915	21013
415	20668	21636	20970	21068
416	20723	21691	21025	21123
417	20778	21746	21080	21178
418	20833	21801	21136	21233
419	20889	21857	21191	21289
420	20944	21912	21246	21344
421	20999	21967	21302	21399
422	21055	22023	21357	21455
423	21110	22078	21412	21510
424	21165	22134	21467	21565
425	21220	22189	21523	21621
426	21276	22244	21578	21676
427	21331	22300	21634	21731
428	21386	22355	21690	21787
429	21442	22411	21745	21843
430	21498	22467	21801	21899
431	21554	22523	21857	21954
432	21610	22578	21912	22010
433	21666	22634	21968	22066
434	21722	22690	22024	22122
435	21778	22746	22080	22177
436	21834	22802	22135	22233
437	21890	22857	22191	22289
438	21946	22913	22247	22345
439	22002	22969	22303	22401
440	22058	23025	22359	22457
441	22114	23081	22416	22514
442	22170	23138	22472	22570
443	22226	23194	22528	22626
444	22283	23250	22584	22682
445	22339	23306	22640	22738
446	22396	23362	22696	22794
447	22452	23418	22752	22851
448	22509	23475	22809	22907
449	22566	23531	22865	22964
450	22623	23588	22922	23021
451	22679	23644	22979	23077
452	22736	23701	23036	23134
453	22792	23757	23093	23191
454	22848	23814	23150	23247
455	22905	23870	23207	23304
456	22961	23927	23263	23361
457	23018	23984	23320	23417
458	23075	24041	23377	23474
459	23132	24098	23434	23532
460	23189	24156	23491	23589
461	23247	24213	23548	23646
462	23304	24270	23605	23703
463	23361	24327	23662	23760
464	23418	24384	23719	23817
465	23476	24441	23777	23874
466	23533	24498	23834	23931
467	23590	24555	23891	23989
468	23648	24613	23949	24046
469	23706	24671	24006	24104
470	23764	24728	24064	24161
471	23821	24786	24122	24219
472	23879	24843	24179	24277
473	23937	24901	24237	24334
474	23995	24958	24295	24392
475	24053	25016	24353	24449
476	24111	25073	24410	24507
477	24169	25131	24468	24565
478	24227	25189	24526	24623
479	24285	25247	24584	24681
480	24343	25305	24642	24739
481	24401	25363	24700	24797
482	24459	25421	24758	24855
483	24516	25479	24816	24913
484	24574	25537	24874	24971
485	24632	25595	24932	25029
