depth	min	max	median	mean
375	17578	18294	18112	18100
376	17629	18344	18163	18151
377	17681	18395	18214	18202
378	17732	18446	18265	18253
379	17783	18497	18316	18305
380	17834	18548	18368	18356
381	17885	18599	18419	18407
382	17937	18649	18470	18459
383	17989	18700	18522	18510
384	18041	18752	18574	18562
385	18092	18803	18625	18613
386	18144	18854	18677	18665
387	18196	18906	18728	18716
388	18248	18957	18780	18768
389	18300	19009	18832	18820
390	18352	19061	18884	18871
391	18404	19112	18935	18923
392	18455	19164	18987	18975
393	18508	19216	19039	19027
394	18560	19268	19091	19079
395	18612	19320	19143	19131
396	18665	19372	19195	19183
397	18717	19424	19247	19235
398	18769	19476	19300	19287
399	18822	19528	19352	19340
400	18874	19581	19405	19392
401	18926	19633	19457	19444
402	18979	19685	19509	19497
403	19031	19738	19562	19549
404	19084	19791	19615	19602
405	19137	19843	19667	19655
406	19189	19896	19720	19708
407	19242	19949	19773	19760
408	19295	20002	19826	19813
409	19348	20055	19879	19866
410	19400	20108	19932	19920
411	19453	20161	19985	19973
412	19506	20214	20038	20026
413	19559	20267	20091	20079
414	19612	20321	20145	20133
415	19665	20374	20198	20186
416	19719	20428	20251	20239
417	19772	20481	20305	20293
418	19826	20535	20358	20347
419	19880	20588	20412	20400
420	19934	20642	20465	20454
421	19988	20696	20519	20508
422	20042	20749	20572	20562
423	20097	20803	20626	20616
424	20151	20857	20679	20670
425	20206	20911	20733	20724
426	20260	20964	20787	20778
427	20315	21018	20841	20832
428	20370	21072	20895	20886
429	20425	21126	20949	20940
430	20480	21180	21003	20994
431	20535	21235	21057	21048
432	20589	21289	21111	21102
433	20644	21343	21165	21157
434	20699	21398	21220	21211
435	20754	21452	21274	21266
436	20808	21507	21328	21320
437	20863	21561	21382	21375
438	20917	21616	21437	21429
439	20972	21671	21491	21484
440	21026	21726	21546	21539
441	21080	21781	21601	21593
442	21134	21835	21655	21648
443	21189	21890	21711	21703
444	21243	21945	21766	21758
445	21298	22001	21821	21813
446	21353	22056	21876	21868
447	21407	22111	21931	21923
448	21462	22166	21986	21978
449	21517	22222	22041	22033
450	21572	22277	22097	22089
451	21627	22332	22152	22144
452	21682	22388	22208	22199
453	21737	22444	22264	22255
454	21792	22500	22319	22311
455	21848	22556	22375	22366
456	21903	22612	22431	22422
457	21958	22668	22487	22478
458	22014	22724	22543	22534
459	22070	22781	22599	22590
460	22126	22837	22655	22646
461	22182	22893	22712	22702
462	22238	22950	22767	22758
463	22294	23006	22824	22815
464	22351	23063	22880	22871
465	22407	23120	22937	22928
466	22463	23177	22993	22984
467	22520	23234	23050	23041
468	22576	23291	23107	23097
469	22633	23348	23164	23154
470	22689	23405	23221	23211
471	22746	23462	23278	23268
472	22802	23519	23335	23325
473	22859	23577	23392	23382
474	22917	23634	23449	23439
475	22974	23692	23506	23496
476	23031	23749	23563	23553
477	23088	23807	23620	23611
478	23145	23866	23677	23668
479	23203	23924	23734	23726
480	23261	23982	23792	23783
481	23318	24040	23849	23841
482	23376	24099	23907	23899
483	23434	24157	23965	23957
484	23491	24215	24023	24015
485	23549	24274	24081	24073
