depth	min	max	median	mean
172.5	2382	2902	2604	2620
173.5	2393	2924	2627	2642
174.5	2411	2949	2647	2663
175.5	2421	2981	2669	2684
176.5	2432	3019	2691	2705
177.5	2439	3062	2714	2726
178.5	2451	3113	2735	2748
179.5	2458	3158	2754	2769
180.5	2466	3207	2774	2790
181.5	2478	3238	2796	2811
182.5	2495	3255	2816	2832
183.5	2513	3275	2840	2852
184.5	2529	3301	2860	2873
185.5	2541	3327	2881	2893
186.5	2552	3363	2902	2914
187.5	2563	3393	2921	2935
188.5	2575	3417	2943	2955
189.5	2583	3454	2966	2976
190.5	2592	3490	2983	2997
191.5	2602	3514	2999	3015
192.5	2610	3540	3014	3030
193.5	2619	3570	3027	3046
194.5	2625	3590	3044	3061
195.5	2632	3608	3059	3076
196.5	2639	3633	3076	3092
197.5	2647	3665	3091	3107
198.5	2653	3700	3106	3123
199.5	2659	3733	3120	3138
199.9999	2661	3744	3128	3146
200	2761	3948	3285	3304
200.5	2766	3953	3293	3312
201.5	2786	3964	3311	3328
202.5	2805	3969	3328	3345
203.5	2829	3978	3347	3363
204.5	2850	3989	3364	3380
205.5	2872	4003	3382	3398
206.5	2894	4013	3402	3415
207.5	2907	4021	3423	3433
208.5	2927	4027	3443	3450
209.5	2944	4040	3462	3468
210.5	2960	4055	3480	3485
211.5	2979	4073	3501	3505
212.5	2998	4082	3523	3528
213.5	3021	4092	3546	3550
214.5	3043	4107	3569	3573
215.5	3064	4125	3595	3595
216.5	3078	4142	3616	3618
217.5	3096	4163	3641	3640
218.5	3119	4187	3667	3663
219.5	3136	4207	3689	3685
220.5	3147	4235	3713	3708
221.5	3167	4255	3735	3730
222.5	3197	4268	3756	3752
223.5	3219	4277	3780	3773
224.5	3242	4291	3804	3795
225.5	3269	4303	3826	3816
226.5	3286	4321	3850	3838
227.5	3310	4337	3872	3859
228.5	3331	4355	3894	3881
229.5	3350	4375	3916	3902
230.5	3364	4403	3939	3924
231.5	3391	4423	3957	3945
232.5	3424	4433	3979	3966
233.5	3455	4443	3998	3987
234.5	3480	4457	4021	4007
235.5	3515	4472	4041	4028
236.5	3538	4484	4062	4049
237.5	3559	4500	4084	4070
238.5	3583	4516	4107	4091
239.5	3601	4537	4128	4111
240.5	3615	4565	4150	4132
241.5	3639	4577	4169	4152
242.5	3664	4585	4187	4172
243.5	3700	4591	4205	4191
244.5	3728	4602	4224	4210
245.5	3757	4613	4243	4230
246.5	3783	4624	4264	4249
247.5	3812	4638	4285	4268
248.5	3831	4654	4305	4288
249.5	3847	4678	4324	4307
250.5	3862	4693	4346	4326
251.5	3892	4709	4362	4346
252.5	3934	4717	4381	4367
253.5	3982	4730	4400	4387
254.5	4019	4739	4420	4408
255.5	4058	4749	4438	4428
256.5	4086	4759	4457	4449
257.5	4112	4769	4477	4469
258.5	4129	4781	4498	4490
259.5	4149	4798	4521	4510
260.5	4171	4816	4543	4531
261.5	4205	4828	4562	4552
262.5	4256	4836	4579	4573
263.5	4300	4842	4598	4594
264.5	4339	4851	4619	4616
265.5	4383	4860	4638	4637
266.5	4422	4868	4659	4658
267.5	4455	4881	4677	4679
268.5	4470	4903	4698	4701
269.5	4487	4938	4721	4722
270.5	4502	4975	4743	4743
271.5	4518	5003	4763	4764
272.5	4533	5022	4784	4784
273.5	4546	5043	4807	4804
274.5	4559	5068	4830	4824
275.5	4568	5102	4850	4844
276.5	4577	5135	4869	4864
277.5	4585	5177	4887	4884
278.5	4597	5216	4905	4904
279.5	4605	5259	4922	4924
280.5	4611	5313	4940	4944
281.5	4626	5347	4959	4964
282.5	4651	5363	4981	4985
283.5	4667	5381	5001	5006
284.5	4686	5395	5021	5026
285.5	4703	5420	5041	5047
286.5	4715	5443	5063	5068
287.5	4730	5472	5084	5088
288.5	4740	5502	5106	5109
289.5	4752	5533	5124	5129
290.5	4764	5572	5144	5150
291.5	4777	5602	5163	5170
292.5	4794	5611	5183	5188
293.5	4805	5627	5200	5207
294.5	4819	5647	5219	5225
295.5	4834	5668	5241	5244
296.5	4847	5690	5259	5262
297.5	4857	5705	5278	5281
298.5	4866	5727	5299	5300
299.5	4875	5751	5318	5318
300.5	4888	5772	5336	5337
301.5	4903	5790	5356	5356
302.5	4933	5800	5376	5376
303.5	4965	5815	5396	5396
304.5	4988	5830	5418	5416
305.5	5016	5846	5438	5437
306.5	5029	5867	5460	5457
307.5	5041	5887	5482	5477
308.5	5052	5903	5503	5497
309.5	5059	5922	5524	5517
310.5	5071	5948	5544	5537
311.5	5091	5963	5565	5557
312.5	5128	5973	5586	5577
313.5	5154	5982	5606	5597
314.5	5179	5992	5626	5617
315.5	5198	5998	5649	5637
316.5	5222	6013	5669	5657
317.5	5242	6028	5690	5677
318.5	5261	6052	5710	5697
319.5	5275	6072	5728	5717
320.5	5291	6103	5746	5737
321.5	5322	6121	5767	5757
322.5	5366	6128	5788	5778
323.5	5409	6139	5808	5799
324.5	5444	6146	5830	5820
325.5	5472	6157	5851	5841
326.5	5505	6167	5872	5862
327.5	5529	6182	5895	5883
328.5	5550	6196	5918	5904
329.5	5569	6211	5941	5925
330.5	5585	6231	5961	5945
331.5	5624	6244	5980	5967
332.5	5667	6250	5997	5988
333.5	5715	6258	6015	6009
334.5	5760	6271	6033	6030
335.5	5799	6284	6052	6051
336.5	5833	6294	6072	6072
337.5	5862	6309	6092	6093
338.5	5892	6322	6114	6114
339.5	5923	6341	6135	6135
340.5	5943	6365	6155	6157
341.5	5965	6395	6180	6181
342.5	5996	6425	6209	6208
343.5	6018	6466	6236	6236
344.5	6033	6525	6261	6263
345.5	6046	6578	6287	6291
346.5	6057	6639	6311	6318
347.5	6069	6709	6333	6345
348.5	6076	6773	6355	6373
349.5	6082	6846	6376	6400
350.5	6091	6927	6400	6428
351.5	6110	6980	6427	6456
352.5	6138	6995	6457	6484
353.5	6163	7012	6489	6512
354.5	6182	7040	6522	6541
355.5	6198	7063	6551	6569
356.5	6211	7088	6581	6598
357.5	6223	7131	6608	6626
358.5	6237	7168	6635	6654
359.5	6247	7210	6661	6683
360.5	6257	7258	6687	6711
361.5	6281	7289	6714	6740
362.5	6316	7309	6747	6769
363.5	6346	7322	6780	6797
364.5	6370	7340	6811	6826
365.5	6389	7362	6846	6855
366.5	6405	7375	6877	6884
367.5	6419	7405	6913	6913
368.5	6436	7444	6946	6941
369.5	6452	7477	6977	6970
370.5	6468	7514	7006	6999
371.5	6497	7542	7034	7026
372.5	6525	7555	7059	7052
373.5	6551	7568	7083	7078
374.5	6580	7585	7111	7104
375.5	6596	7598	7137	7129
376.5	6623	7618	7164	7155
377.5	6639	7644	7192	7181
378.5	6662	7668	7223	7206
379.5	6679	7702	7253	7232
380.5	6695	7731	7278	7258
381.5	6717	7748	7303	7285
382.5	6759	7756	7332	7313
383.5	6797	7767	7361	7342
384.5	6836	7778	7387	7370
385.5	6867	7786	7416	7399
386.5	6898	7798	7448	7427
387.5	6928	7815	7482	7456
388.5	6950	7831	7515	7484
389.5	6973	7857	7546	7513
390.5	6985	7881	7577	7541
391.5	6998	7902	7603	7565
392.5	7014	7910	7621	7585
393.5	7035	7923	7642	7604
394.5	7052	7939	7662	7624
395.5	7070	7958	7684	7643
396.5	7086	7980	7705	7663
397.5	7101	8001	7726	7682
398.5	7117	8020	7746	7701
399.5	7131	8048	7766	7721
399.9999	7136	8068	7777	7731
400	7588	8286	7881	7905
400.5	7601	8290	7891	7913
401.5	7626	8297	7910	7931
402.5	7655	8303	7929	7950
403.5	7681	8311	7949	7969
404.5	7710	8319	7971	7988
405.5	7729	8328	7994	8007
406.5	7749	8336	8018	8026
407.5	7762	8348	8039	8045
408.5	7778	8357	8062	8063
409.5	7790	8374	8083	8082
410.5	7797	8397	8105	8101
411.5	7814	8413	8128	8123
412.5	7839	8437	8152	8147
413.5	7855	8463	8176	8171
414.5	7870	8495	8202	8195
415.5	7887	8531	8226	8219
416.5	7903	8579	8250	8243
417.5	7915	8628	8271	8267
418.5	7925	8679	8292	8292
419.5	7938	8736	8310	8316
420.5	7947	8799	8331	8340
421.5	7970	8843	8354	8364
422.5	8001	8860	8377	8387
423.5	8031	8876	8397	8411
424.5	8048	8894	8421	8434
425.5	8063	8915	8445	8458
426.5	8081	8936	8468	8481
427.5	8098	8964	8493	8505
428.5	8111	8998	8516	8528
429.5	8123	9034	8541	8552
430.5	8135	9075	8563	8576
431.5	8150	9110	8585	8599
432.5	8180	9126	8611	8622
433.5	8204	9136	8634	8646
434.5	8223	9152	8658	8669
435.5	8246	9171	8685	8693
436.5	8263	9193	8709	8716
437.5	8275	9222	8736	8739
438.5	8291	9257	8759	8763
439.5	8301	9284	8784	8786
440.5	8318	9310	8806	8810
441.5	8343	9333	8828	8833
442.5	8376	9346	8855	8856
443.5	8396	9359	8878	8878
444.5	8421	9372	8901	8901
445.5	8437	9387	8926	8924
446.5	8450	9404	8951	8947
447.5	8461	9427	8973	8969
448.5	8477	9443	9000	8992
449.5	8489	9465	9025	9015
450.5	8502	9489	9050	9038
451.5	8536	9511	9071	9060
452.5	8579	9526	9094	9083
453.5	8608	9536	9115	9105
454.5	8636	9548	9137	9127
455.5	8658	9560	9158	9150
456.5	8687	9576	9184	9172
457.5	8707	9591	9208	9194
458.5	8721	9611	9232	9217
459.5	8739	9632	9257	9239
460.5	8752	9661	9283	9262
461.5	8787	9681	9307	9285
462.5	8831	9691	9332	9309
463.5	8874	9703	9350	9333
464.5	8910	9716	9373	9356
465.5	8946	9729	9398	9380
466.5	8971	9742	9421	9404
467.5	9000	9758	9448	9428
468.5	9017	9779	9476	9452
469.5	9038	9797	9502	9476
470.5	9066	9821	9528	9500
471.5	9108	9842	9547	9524
472.5	9178	9854	9566	9548
473.5	9241	9871	9584	9572
474.5	9308	9890	9601	9596
475.5	9378	9904	9618	9621
476.5	9429	9920	9636	9645
477.5	9491	9938	9654	9669
478.5	9546	9956	9674	9693
479.5	9584	9983	9695	9717
480.5	9600	10008	9721	9741
481.5	9620	10034	9748	9766
482.5	9639	10055	9773	9790
483.5	9656	10075	9799	9814
484.5	9664	10108	9824	9838
485.5	9675	10148	9847	9862
486.5	9684	10198	9868	9886
487.5	9692	10250	9891	9910
488.5	9698	10300	9913	9934
489.5	9702	10351	9936	9958
490.5	9707	10407	9955	9982
491.5	9722	10447	9977	10007
492.5	9742	10469	10004	10031
493.5	9759	10487	10030	10056
494.5	9777	10506	10056	10081
495.5	9791	10537	10082	10105
496.5	9802	10568	10110	10130
497.5	9814	10594	10137	10155
498.5	9823	10640	10162	10179
499.5	9831	10687	10185	10204
500.5	9838	10739	10208	10229
501.5	9855	10771	10234	10255
502.5	9884	10785	10263	10282
503.5	9910	10795	10292	10309
504.5	9933	10812	10319	10336
505.5	9957	10827	10349	10363
506.5	9976	10850	10378	10390
507.5	9992	10882	10406	10417
508.5	10006	10904	10434	10444
509.5	10020	10940	10463	10471
510.5	10031	10977	10493	10498
511.5	10055	11012	10521	10525
512.5	10092	11024	10548	10551
513.5	10132	11036	10576	10578
514.5	10163	11050	10603	10604
515.5	10184	11069	10631	10631
516.5	10206	11089	10660	10657
517.5	10226	11106	10689	10684
518.5	10243	11130	10719	10710
519.5	10257	11156	10745	10737
520.5	10272	11189	10772	10763
521.5	10304	11216	10800	10790
522.5	10347	11222	10825	10816
523.5	10396	11229	10853	10843
524.5	10428	11239	10881	10870
525.5	10461	11249	10912	10896
526.5	10498	11259	10941	10923
527.5	10531	11269	10972	10950
528.5	10554	11285	11000	10976
529.5	10580	11301	11030	11003
530.5	10600	11322	11061	11030
531.5	10638	11339	11087	11055
532.5	10691	11345	11108	11080
533.5	10738	11352	11130	11104
534.5	10791	11361	11152	11129
535.5	10831	11373	11175	11153
536.5	10864	11384	11199	11178
537.5	10901	11398	11222	11202
538.5	10925	11412	11246	11227
539.5	10958	11435	11271	11252
540.5	10983	11459	11297	11276
541.5	11016	11480	11324	11304
542.5	11053	11514	11354	11335
543.5	11084	11547	11379	11366
544.5	11115	11598	11403	11397
545.5	11139	11663	11427	11428
546.5	11166	11729	11452	11459
547.5	11192	11799	11478	11490
548.5	11217	11871	11504	11521
549.5	11238	11941	11529	11552
550.5	11256	12011	11554	11583
551.5	11296	12057	11588	11616
552.5	11349	12078	11623	11652
553.5	11384	12099	11665	11687
554.5	11415	12119	11705	11723
555.5	11438	12144	11748	11758
556.5	11454	12178	11786	11794
557.5	11466	12226	11824	11829
558.5	11478	12284	11862	11864
559.5	11492	12350	11896	11900
560.5	11507	12423	11929	11935
561.5	11529	12470	11963	11968
562.5	11566	12483	11992	11997
563.5	11592	12501	12026	12026
564.5	11617	12516	12056	12056
565.5	11641	12532	12090	12085
566.5	11664	12552	12120	12114
567.5	11681	12579	12154	12144
568.5	11697	12608	12187	12173
569.5	11714	12641	12218	12203
570.5	11731	12673	12248	12232
571.5	11762	12693	12281	12261
572.5	11808	12701	12308	12291
573.5	11849	12709	12342	12320
574.5	11881	12721	12370	12349
575.5	11914	12731	12404	12378
576.5	11942	12743	12435	12408
577.5	11964	12758	12466	12437
578.5	11987	12776	12501	12466
579.5	12006	12798	12531	12496
580.5	12029	12819	12563	12525
581.5	12072	12840	12593	12555
582.5	12150	12846	12619	12584
583.5	12227	12852	12644	12614
584.5	12289	12857	12670	12644
585.5	12368	12864	12695	12674
586.5	12444	12872	12720	12703
587.5	12517	12880	12747	12733
588.5	12578	12891	12772	12763
589.5	12631	12907	12801	12793
590.5	12666	12932	12834	12823
591.5	12698	12963	12865	12855
592.5	12726	13027	12893	12889
593.5	12754	13110	12919	12923
594.5	12773	13190	12946	12957
595.5	12784	13279	12974	12991
596.5	12799	13360	13002	13025
597.5	12810	13445	13031	13059
598.5	12819	13535	13059	13093
599.5	12826	13626	13087	13127
600.5	12833	13716	13114	13161
601.5	12857	13776	13146	13195
602.5	12887	13804	13185	13230
603.5	12902	13831	13225	13266
604.5	12918	13854	13266	13301
605.5	12938	13897	13308	13336
606.5	12948	13935	13347	13371
607.5	12959	13994	13380	13406
608.5	12972	14048	13415	13441
609.5	12983	14116	13447	13476
610.5	12996	14176	13480	13512
611.5	13027	14222	13516	13547
612.5	13066	14249	13554	13583
613.5	13098	14279	13590	13618
614.5	13123	14308	13630	13654
615.5	13155	14349	13671	13690
616.5	13178	14388	13710	13726
617.5	13196	14444	13748	13761
618.5	13211	14505	13786	13797
619.5	13224	14544	13820	13833
620.5	13241	14601	13853	13868
621.5	13270	14635	13884	13903
622.5	13317	14653	13920	13937
623.5	13350	14674	13956	13971
624.5	13383	14702	13991	14005
625.5	13415	14732	14027	14039
626.5	13445	14760	14068	14073
627.5	13467	14795	14106	14107
628.5	13484	14837	14142	14141
629.5	13497	14888	14180	14175
630.5	13516	14940	14215	14210
631.5	13569	14974	14247	14244
632.5	13638	14997	14278	14278
